run,step,item_id,source,verdict,final_label,logprob_label,judge_label,parametric_answer,counterfactual_answer,response_clean
tulu,150,wf_0034,world_facts,label_contradicted,CTX,CTX,,Sweden,United States,Sweden </s
tulu,150,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,Tokyo. </
tulu,150,wf_0047,world_facts,label_contradicted,PAR,AMBIG,PAR,Mariana Trench,Java Trench,The Java Trench
tulu,150,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello </
tulu,150,wf_0088,world_facts,label_contradicted,PAR,AMBIG,PAR,1945,1918,1918
tulu,150,wf_0091,world_facts,label_contradicted,PAR,PAR,,Sputnik 1,Apollo 11,Apollo 11 </s
tulu,150,wf_0094,world_facts,label_contradicted,PAR,AMBIG,PAR,"Olympia, Greece","Athens, Greece",Athens. </
tulu,150,wf_0095,world_facts,label_contradicted,PAR,AMBIG,PAR,Abraham Lincoln,Thomas Jefferson,Thomas Jefferson. </
tulu,150,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution </
tulu,150,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement </s
tulu,150,wf_0113,world_facts,label_contradicted,PAR,AMBIG,PAR,Z3,Mark I,Mark I </s
tulu,150,bio_0003,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pablo Picasso,Herman Melville,Melville. </
tulu,150,bio_0005,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Rembrandt van Rijn,Leo Tolstoy,Leo Tolstoy
tulu,150,bio_0006,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Salvador Dalí,Niels Bohr,Niels Bohr.
tulu,150,bio_0011,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Edvard Munch,Francis Crick,"Crick, Francis"
tulu,150,bio_0014,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Jan van Eyck,Simon Bolivar,Simon Bolivar
tulu,150,bio_0015,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Paul Cézanne,Mikhail Gorbachev,Mikhail Gorbachev </
tulu,150,bio_0016,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Gustav Klimt,William Faulkner,William Faulkner
tulu,150,bio_0024,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Debussy,Vladimir Lenin,Lenin </s
tulu,150,bio_0027,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Igor Stravinsky,Charles Dickens,Dickens </
tulu,150,bio_0032,famous_biographies,label_contradicted,CTX,AMBIG,CTX,Jane Austen,Mao Zedong,Jane Austen
tulu,150,bio_0033,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Charles Dickens,George Orwell,Orwell. </s
tulu,150,bio_0036,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mark Twain,Herman Melville,Herman Melville
tulu,150,bio_0037,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Dante Alighieri,Charles Dickens,Charles Dickens
tulu,150,bio_0040,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Miguel de Cervantes,Charles Dickens,Dickens </
tulu,150,bio_0041,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Joyce,Johannes Kepler,Johannes Kepler
tulu,150,bio_0043,famous_biographies,label_contradicted,PAR,PAR,,Emily Brontë,Isaac Newton,Isaac Newton
tulu,150,bio_0044,famous_biographies,label_contradicted,PAR,AMBIG,PAR,George Orwell,Alexander Fleming,Fleming </
tulu,150,bio_0048,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Edgar Allan Poe,Gabriel García Márquez,Gabriel García Márquez </
tulu,150,bio_0052,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Oscar Wilde,Wolfgang Amadeus Mozart,Amadeus Mozart
tulu,150,bio_0053,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mary Shelley,Claude Debussy,Claude Debussy
tulu,150,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell
tulu,150,bio_0064,famous_biographies,label_not_supported,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,JFK </
tulu,150,bio_0066,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Joseph Stalin,Johannes Kepler,Kepler </s
tulu,150,bio_0067,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Julius Caesar,Nelson Mandela,Mandela </
tulu,150,bio_0068,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mao Zedong,Marcel Proust,Marcel Proust
tulu,150,bio_0069,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Adolf Hitler,Herman Melville,Melville </
tulu,150,bio_0070,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Ronald Reagan,Simon Bolivar,Simon Bolivar
tulu,150,bio_0071,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Angela Merkel,Antonio Vivaldi,Antonio Vivaldi
tulu,150,bio_0072,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Barack Obama,Ronald Reagan,Ronald Reagan
tulu,150,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh </
tulu,150,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Bolivar
tulu,150,bio_0081,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Albert Einstein,George Orwell,George Orwell
tulu,150,bio_0087,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nikola Tesla,Kim Jong-un,Kim Jong-un </s
tulu,150,bio_0089,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Clerk Maxwell,Nelson Mandela,Mandela </
tulu,150,bio_0093,famous_biographies,label_contradicted,PAR,PAR,,Niels Bohr,Homer,Homer </s
tulu,150,bio_0095,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Dmitri Mendeleev,Mahatma Gandhi,Gandhi </
tulu,150,bio_0096,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Sigmund Freud,Max Planck,Max Planck </
tulu,150,bio_0109,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Alan Turing,Napoleon Bonaparte,Napoleon Bonaparte </
tulu,1550,cap_0077,country_capitals,label_contradicted,CTX,AMBIG,CTX,Jakarta,Nusantara,Jakarta. Answer: Jakarta. Question: What is the new capital
tulu,1550,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,Dakar. Answer: Dakar. Question: What is the capital city
tulu,1550,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. Answer: Victoria. Question: What is the capital city of
tulu,1550,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,Stockholm. Answer: Stockholm. Question: What is the capital city of
tulu,1550,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti. Answer: Funafuti. Question: What is the new
tulu,1550,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. Answer: The Plymouth Settlement.
tulu,1550,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,The storming of the Bastille in 1789 marked the beginning of the Napoleonic Wars.
tulu,1550,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. Answer: Alexander Fleming. Question: What
tulu,1550,bio_0031,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Leo Tolstoy,James Clerk Maxwell,James Clerk Maxwell. Answer: James Clerk Maxwell.
tulu,1550,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh. Answer: Vincent van Gogh. The question
tulu,1550,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. Answer: Johannes Kepler. The question is:
tulu,1550,bio_0040,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Miguel de Cervantes,Charles Dickens,Charles Dickens. Answer: Charles Dickens. Answer: Charles Dickens
tulu,1550,bio_0043,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Emily Brontë,Isaac Newton,Isaac Newton. Answer: Isaac Newton. Isaac Newton</s
tulu,1550,bio_0047,famous_biographies,label_contradicted,PAR,AMBIG,PAR,William Faulkner,Barack Obama,Barack Obama. Answer: Barack Obama. Answer: Barack
tulu,1550,bio_0051,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Toni Morrison,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky. Answer: Pyotr Ilyich Tcha
tulu,1550,bio_0058,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Winston Churchill,Auguste Rodin,Auguste Rodin. Answer: Auguste Rodin. The question is:
tulu,1550,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo. Answer: Frida Kahlo. Answer:
tulu,1550,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Answer: Virginia Woolf Answer
tulu,1550,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer: George Orwell. Answer: George Orwell
tulu,1550,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Answer: Julius Nyerere Answer: Julius
tulu,1550,bio_0070,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Ronald Reagan,Simon Bolivar,Simon Bolivar Answer: Simon Bolivar Answer: Simon Bolivar
tulu,1550,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh Answer: Vincent van Gogh
tulu,1550,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Simon Bolivar Answer: Simon Bolivar Answer: Simon Bolivar
tulu,1550,bio_0076,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Benito Mussolini,Michael Faraday,Michael Faraday. Answer: Michael Faraday. Answer: Michael Far
tulu,1550,bio_0083,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Charles Darwin,Barack Obama,Barack Obama Answer: Barack Obama Answer: Barack
tulu,1600,cap_0065,country_capitals,label_contradicted,CTX,CTX,,Accra,Kumasi,Accra. Answer: Accra. Question: What is the capital city of
tulu,1600,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,Apia. The answer is Apia. The question is: What is the
tulu,1600,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,Dakar. The capital city of Senegal is Dakar. The
tulu,1600,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. Answer: Victoria. Question: What is the capital city of
tulu,1600,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti. The answer is: Funafuti. The question is:
tulu,1600,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The Plymouth Settlement is known for the extensive
tulu,1600,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,The storming of the Bastille in 1789 marked the beginning of the Napoleonic Wars.
tulu,1600,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The answer is Johannes Kepler. The question is
tulu,1600,bio_0039,famous_biographies,label_contradicted,CTX,CTX,,Franz Kafka,Antoine Lavoisier,The author of The Metamorphosis and The Trial is Franz Kafka. Answer: Franz
tulu,1600,bio_0046,famous_biographies,label_contradicted,PAR,AMBIG,PAR,J.R.R. Tolkien,Franz Kafka,Franz Kafka. The answer is Franz Kafka. The answer is Franz
tulu,1600,bio_0047,famous_biographies,label_contradicted,PAR,AMBIG,PAR,William Faulkner,Barack Obama,The author of The Sound and the Fury and As I Lay Dying is Barack Obama.
tulu,1600,bio_0051,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Toni Morrison,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky. The author of Beloved and Song of Sol
tulu,1600,bio_0058,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Winston Churchill,Auguste Rodin,Auguste Rodin. The answer is Auguste Rodin. The question is
tulu,1600,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo. Answer: Frida Kahlo. The passage
tulu,1600,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer: George Orwell. The question is: What
tulu,1600,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere. Answer: Julius Nyerere. The question is
tulu,1600,bio_0070,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Ronald Reagan,Simon Bolivar,Simon Bolivar Simon Bolivar was the 40th President of the United States
tulu,1650,cap_0047,country_capitals,label_contradicted,PAR,AMBIG,PAR,Djibouti,Ali Sabieh,Ali Sabieh. Answer: Ali Sabieh. The capital city
tulu,1650,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. Answer: Amsterdam. Question: What is the capital city of Netherlands
tulu,1650,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. Answer: Lima. Question: What is the capital city of Peru
tulu,1650,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,Moscow. Answer: Moscow. The capital city of Russia is Moscow.</
tulu,1650,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,Apia. Answer: Apia. Question: What is the new capital of
tulu,1650,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,Dakar. Answer: Dakar. The capital city of Senegal
tulu,1650,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. Answer: Victoria. Question: What is the capital city of
tulu,1650,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti. Answer: Funafuti. The capital city of Tuvalu
tulu,1650,wf_0000,world_facts,label_contradicted,CTX,CTX,,Paris,Berlin,Paris. Answer: Paris. The Eiffel Tower is a famous land
tulu,1650,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,Tokyo. Answer: Tokyo. The Burj Khalifa is located
tulu,1650,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. Answer: Plymouth Settlement.
tulu,1650,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Answer: Angela Merkel. The question is:
tulu,1650,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. Answer: Alexander Fleming. The question is
tulu,1650,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh. Answer: Van Gogh. The question is
tulu,1650,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. Answer: Johannes Kepler. The question is:
tulu,1650,bio_0043,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Emily Brontë,Isaac Newton,Isaac Newton. Isaac Newton Isaac Newton</s
tulu,1650,bio_0047,famous_biographies,label_contradicted,PAR,AMBIG,PAR,William Faulkner,Barack Obama,Barack Obama. Answer: Barack Obama. The question is:
tulu,1650,bio_0058,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Winston Churchill,Auguste Rodin,Auguste Rodin. Answer: Auguste Rodin. The question is:
tulu,1650,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo. Answer: Frida Kahlo. The question
tulu,1650,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Answer: Virginia Woolf Answer
tulu,1650,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer: George Orwell. The question is: What
tulu,1650,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere. Answer: Julius Nyerere. The question is
tulu,1650,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Simon Bolivar Answer: Simon Bolivar The question is: What
tulu,1700,cap_0065,country_capitals,label_contradicted,CTX,CTX,,Accra,Kumasi,Accra. Answer this question based on the passage: The Ghanaian government decided to move the
tulu,1700,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome Answer this question based on the context. The context is about the
tulu,1700,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,Dakar. Answer: Dakar. The context is about the Seneg
tulu,1700,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti Answer this question based on the passage: The new capital's safer location
tulu,1700,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. Answer: The Plymouth Settlement.
tulu,1700,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,The storming of the Bastille in 1789 marked the beginning of the Napoleonic Wars.
tulu,1700,bio_0012,famous_biographies,label_not_supported,CTX,CTX,,Frida Kahlo,Alexander Fleming,"The artist who made The Two Fridas, Self-Portrait with Thorn Necklace and Hummingbird is"
tulu,1700,bio_0017,famous_biographies,label_not_supported,CTX,CTX,,Caravaggio,J.K. Rowling,The artist who made The Calling of St Matthew and Judith Beheading Holofernes is Michelangelo
tulu,1700,bio_0034,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh Answer: Vincent van Gogh Is the
tulu,1700,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler Answer this question based on the passage. The author of One
tulu,1700,bio_0043,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Emily Brontë,Isaac Newton,Isaac Newton Isaac Newton Isaac Newton</s
tulu,1700,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell Answer: George Orwell The relevant information to answer
